"Fecha","Hora","PVPC","Dia"
"2020/12/25","4",29.83554856,"viernes"
"2020/12/25","5",25.42062456,"viernes"
"2020/12/25","6",25.31397256,"viernes"
"2020/12/25","7",28.55036162,"viernes"
"2020/12/25","8",35.06450758,"viernes"
"2020/12/25","9",34.8363548,"viernes"
"2020/12/25","10",34.36692122,"viernes"
"2020/12/25","11",33.09170356,"viernes"
"2020/12/25","12",29.09773372,"viernes"
"2020/12/25","13",28.08251196,"viernes"
"2020/12/25","14",90.42757992,"viernes"
"2020/12/25","15",85.2137258,"viernes"
"2020/12/25","16",86.14259858,"viernes"
"2020/12/25","17",81.85522744,"viernes"
"2020/12/25","18",90.37017944,"viernes"
"2020/12/25","19",110.50337956,"viernes"
"2020/12/25","20",113.4583005,"viernes"
"2020/12/25","21",116.04660146,"viernes"
"2020/12/25","22",117.11233544,"viernes"
"2020/12/25","23",118.70726282,"viernes"
"2020/12/25","24",48.68858278,"viernes"
"2020/12/26","1",57.61396672,"sábado"
"2020/12/26","2",44.97109476,"sábado"
"2020/12/26","3",41.43274078,"sábado"
"2020/12/26","4",37.10993774,"sábado"
"2020/12/26","5",34.30625876,"sábado"
"2020/12/26","6",34.3438568,"sábado"
"2020/12/26","7",34.40312884,"sábado"
"2020/12/26","8",43.69449582,"sábado"
"2020/12/26","9",49.5980654,"sábado"
"2020/12/26","10",53.41107168,"sábado"
"2020/12/26","11",55.04466494,"sábado"
"2020/12/26","12",52.43463798,"sábado"
"2020/12/26","13",51.53589224,"sábado"
"2020/12/26","14",114.07688214,"sábado"
"2020/12/26","15",110.96594702,"sábado"
"2020/12/26","16",109.26908588,"sábado"
"2020/12/26","17",114.93630878,"sábado"
"2020/12/26","18",124.06177774,"sábado"
"2020/12/26","19",126.15727702,"sábado"
"2020/12/26","20",127.34997898,"sábado"
"2020/12/26","21",131.0085958,"sábado"
"2020/12/26","22",132.52808564,"sábado"
"2020/12/26","23",132.79895694,"sábado"
"2020/12/26","24",64.55959102,"sábado"
"2020/12/27","1",59.93632868,"domingo"
"2020/12/27","2",46.38641076,"domingo"
"2020/12/27","3",41.85644872,"domingo"
"2020/12/27","4",38.27365978,"domingo"
"2020/12/27","5",36.59539876,"domingo"
"2020/12/27","6",33.65117574,"domingo"
"2020/12/27","7",36.30269882,"domingo"
"2020/12/27","8",32.43121268,"domingo"
"2020/12/27","9",30.2910353,"domingo"
"2020/12/27","10",44.26651854,"domingo"
"2020/12/27","11",47.12921574,"domingo"
"2020/12/27","12",41.79446078,"domingo"
"2020/12/27","13",43.25258906,"domingo"
"2020/12/27","14",103.0277659,"domingo"
"2020/12/27","15",97.66260478,"domingo"
"2020/12/27","16",97.42797956,"domingo"
"2020/12/27","17",98.90286842,"domingo"
"2020/12/27","18",105.4024653,"domingo"
"2020/12/27","19",113.18086172,"domingo"
"2020/12/27","20",115.95485172,"domingo"
"2020/12/27","21",116.20566764,"domingo"
"2020/12/27","22",111.84157364,"domingo"
"2020/12/27","23",113.01200108,"domingo"
"2020/12/27","24",38.27968322,"domingo"
"2020/12/28","1",29.51438174,"lunes"
"2020/12/28","2",11.86402482,"lunes"
"2020/12/28","3",10.75590488,"lunes"
"2020/12/28","4",10.92873686,"lunes"
"2020/12/28","5",11.20838884,"lunes"
"2020/12/28","6",10.75833882,"lunes"
"2020/12/28","7",23.27838994,"lunes"
"2020/12/28","8",27.2329754,"lunes"
"2020/12/28","9",29.21942432,"lunes"
"2020/12/28","10",40.12882252,"lunes"
"2020/12/28","11",39.2893766,"lunes"
"2020/12/28","12",30.7483766,"lunes"
"2020/12/28","13",28.00069478,"lunes"
"2020/12/28","14",89.22162062,"lunes"
"2020/12/28","15",89.34927248,"lunes"
"2020/12/28","16",89.68023236,"lunes"
"2020/12/28","17",92.2650263,"lunes"
"2020/12/28","18",110.87364426,"lunes"
"2020/12/28","19",117.27483228,"lunes"
"2020/12/28","20",121.36210022,"lunes"
"2020/12/28","21",124.51931606,"lunes"
"2020/12/28","22",124.69623788,"lunes"
"2020/12/28","23",118.7305853,"lunes"
"2020/12/28","24",51.60220334,"lunes"
"2020/12/29","1",50.39314218,"martes"
"2020/12/29","2",34.95287704,"martes"
"2020/12/29","3",29.79564398,"martes"
"2020/12/29","4",29.11919296,"martes"
"2020/12/29","5",29.73896896,"martes"
"2020/12/29","6",32.22201706,"martes"
"2020/12/29","7",39.72363312,"martes"
"2020/12/29","8",57.93203042,"martes"
"2020/12/29","9",61.63501436,"martes"
"2020/12/29","10",63.79133256,"martes"
"2020/12/29","11",63.46430464,"martes"
"2020/12/29","12",60.35606066,"martes"
"2020/12/29","13",56.28014684,"martes"
"2020/12/29","14",117.9051817,"martes"
"2020/12/29","15",116.94475758,"martes"
"2020/12/29","16",116.28320048,"martes"
"2020/12/29","17",120.03336846,"martes"
"2020/12/29","18",124.7546265,"martes"
"2020/12/29","19",130.48200452,"martes"
"2020/12/29","20",133.8385764,"martes"
"2020/12/29","21",135.85957722,"martes"
"2020/12/29","22",131.20007004,"martes"
"2020/12/29","23",128.90604744,"martes"
"2020/12/29","24",62.22369842,"martes"
"2020/12/30","1",64.25263018,"miércoles"
"2020/12/30","2",53.63541802,"miércoles"
"2020/12/30","3",49.75703494,"miércoles"
"2020/12/30","4",47.29177892,"miércoles"
"2020/12/30","5",46.42025294,"miércoles"
"2020/12/30","6",49.05490904,"miércoles"
"2020/12/30","7",56.72308524,"miércoles"
"2020/12/30","8",71.50650158,"miércoles"
"2020/12/30","9",71.6824164,"miércoles"
"2020/12/30","10",73.63243452,"miércoles"
"2020/12/30","11",72.97416064,"miércoles"
"2020/12/30","12",70.60465466,"miércoles"
"2020/12/30","13",68.3957768,"miércoles"
"2020/12/30","14",132.54130658,"miércoles"
"2020/12/30","15",131.09814244,"miércoles"
"2020/12/30","16",131.21744828,"miércoles"
"2020/12/30","17",134.06033018,"miércoles"
"2020/12/30","18",137.12000918,"miércoles"
"2020/12/30","19",142.3111313,"miércoles"
"2020/12/30","20",142.33384424,"miércoles"
"2020/12/30","21",138.82438412,"miércoles"
"2020/12/30","22",135.28790894,"miércoles"
"2020/12/30","23",135.0469154,"miércoles"
"2020/12/30","24",66.96516752,"miércoles"
"2020/12/31","1",62.882725,"jueves"
"2020/12/31","2",51.08936386,"jueves"
"2020/12/31","3",48.2986568,"jueves"
"2020/12/31","4",44.74507378,"jueves"
"2020/12/31","5",44.7420968,"jueves"
"2020/12/31","6",47.46966382,"jueves"
"2020/12/31","7",50.43181292,"jueves"
"2020/12/31","8",66.59189726,"jueves"
"2020/12/31","9",67.82539718,"jueves"
"2020/12/31","10",71.60636636,"jueves"
"2020/12/31","11",71.76841644,"jueves"
"2020/12/31","12",72.04406844,"jueves"
"2020/12/31","13",71.10812856,"jueves"
"2020/12/31","14",134.13060032,"jueves"
"2020/12/31","15",135.07625318,"jueves"
"2020/12/31","16",135.78428306,"jueves"
"2020/12/31","17",136.81145698,"jueves"
"2020/12/31","18",140.93328898,"jueves"
"2020/12/31","19",144.2267811,"jueves"
"2020/12/31","20",143.4990261,"jueves"
"2020/12/31","21",139.53376396,"jueves"
"2020/12/31","22",135.11035778,"jueves"
"2020/12/31","23",136.29203018,"jueves"
"2020/12/31","24",72.97701124,"jueves"
"2021/01/01","1",75.4173965,"viernes"
"2021/01/01","2",63.67039546,"viernes"
"2021/01/01","3",60.82347106,"viernes"
"2021/01/01","4",54.98418392,"viernes"
"2021/01/01","5",53.18750792,"viernes"
"2021/01/01","6",53.00936392,"viernes"
"2021/01/01","7",53.05741592,"viernes"
"2021/01/01","8",60.49234768,"viernes"
"2021/01/01","9",59.04124146,"viernes"
"2021/01/01","10",58.11335214,"viernes"
"2021/01/01","11",56.63698408,"viernes"
"2021/01/01","12",55.88283062,"viernes"
"2021/01/01","13",59.19732486,"viernes"
"2021/01/01","14",122.94136316,"viernes"
"2021/01/01","15",122.26035032,"viernes"
"2021/01/01","16",117.6831785,"viernes"
"2021/01/01","17",118.7637821,"viernes"
"2021/01/01","18",121.93584212,"viernes"
"2021/01/01","19",137.5873464,"viernes"
"2021/01/01","20",144.37515724,"viernes"
"2021/01/01","21",146.7995171,"viernes"
"2021/01/01","22",142.13676296,"viernes"
"2021/01/01","23",143.8244329,"viernes"
"2021/01/01","24",76.56483848,"viernes"
"2021/01/02","1",70.70950118,"sábado"
"2021/01/02","2",58.67558332,"sábado"
"2021/01/02","3",56.2349869,"sábado"
"2021/01/02","4",55.45347076,"sábado"
"2021/01/02","5",53.98194848,"sábado"
"2021/01/02","6",53.99600662,"sábado"
"2021/01/02","7",56.19819946,"sábado"
"2021/01/02","8",67.69549076,"sábado"
"2021/01/02","9",70.72785466,"sábado"
"2021/01/02","10",73.45668576,"sábado"
"2021/01/02","11",72.4078506,"sábado"
"2021/01/02","12",71.39286074,"sábado"
"2021/01/02","13",69.76991656,"sábado"
"2021/01/02","14",133.85499158,"sábado"
"2021/01/02","15",133.99610402,"sábado"
"2021/01/02","16",132.00071718,"sábado"
"2021/01/02","17",133.30398004,"sábado"
"2021/01/02","18",138.16317062,"sábado"
"2021/01/02","19",143.42267004,"sábado"
"2021/01/02","20",145.11688618,"sábado"
"2021/01/02","21",144.78486762,"sábado"
"2021/01/02","22",138.94650492,"sábado"
"2021/01/02","23",137.9280293,"sábado"
"2021/01/02","24",69.29814714,"sábado"
"2021/01/03","1",69.97822418,"domingo"
"2021/01/03","2",59.22985732,"domingo"
"2021/01/03","3",55.95073162,"domingo"
"2021/01/03","4",53.96778834,"domingo"
"2021/01/03","5",52.1844862,"domingo"
"2021/01/03","6",51.97464334,"domingo"
"2021/01/03","7",53.1244369,"domingo"
"2021/01/03","8",60.92608364,"domingo"
"2021/01/03","9",61.4249507,"domingo"
"2021/01/03","10",66.71602566,"domingo"
"2021/01/03","11",68.68828706,"domingo"
"2021/01/03","12",73.01614148,"domingo"
"2021/01/03","13",69.46488158,"domingo"
"2021/01/03","14",131.76175088,"domingo"
"2021/01/03","15",128.71371046,"domingo"
"2021/01/03","16",126.24022162,"domingo"
"2021/01/03","17",133.51603106,"domingo"
"2021/01/03","18",139.9941035,"domingo"
"2021/01/03","19",144.42598134,"domingo"
"2021/01/03","20",145.95395348,"domingo"
"2021/01/03","21",144.85912106,"domingo"
"2021/01/03","22",144.05326106,"domingo"
"2021/01/03","23",141.39451814,"domingo"
"2021/01/03","24",74.85526156,"domingo"
"2021/01/04","1",75.93461876,"lunes"
"2021/01/04","2",64.29501346,"lunes"
"2021/01/04","3",60.8588719,"lunes"
"2021/01/04","4",58.75853362,"lunes"
"2021/01/04","5",58.6360519,"lunes"
"2021/01/04","6",61.3079176,"lunes"
"2021/01/04","7",72.5811597,"lunes"
"2021/01/04","8",87.14266064,"lunes"
"2021/01/04","9",86.7155013,"lunes"
"2021/01/04","10",89.80439198,"lunes"
"2021/01/04","11",86.65787396,"lunes"
"2021/01/04","12",84.52663196,"lunes"
"2021/01/04","13",83.8046105,"lunes"
"2021/01/04","14",147.87752338,"lunes"
"2021/01/04","15",145.42202796,"lunes"
"2021/01/04","16",146.48339098,"lunes"
"2021/01/04","17",148.38256442,"lunes"
"2021/01/04","18",152.278232,"lunes"
"2021/01/04","19",157.04764742,"lunes"
"2021/01/04","20",158.82940028,"lunes"
"2021/01/04","21",155.76061972,"lunes"
"2021/01/04","22",151.35834116,"lunes"
"2021/01/04","23",149.17418324,"lunes"
"2021/01/04","24",84.2764421,"lunes"
"2021/01/05","1",93.11803676,"martes"
"2021/01/05","2",74.1688376,"martes"
"2021/01/05","3",69.65844904,"martes"
"2021/01/05","4",68.90094876,"martes"
"2021/01/05","5",68.5001069,"martes"
"2021/01/05","6",68.98530218,"martes"
"2021/01/05","7",75.48517528,"martes"
"2021/01/05","8",93.78918036,"martes"
"2021/01/05","9",91.71984968,"martes"
"2021/01/05","10",96.69658094,"martes"
"2021/01/05","11",94.1352105,"martes"
"2021/01/05","12",92.8474105,"martes"
"2021/01/05","13",91.05642076,"martes"
"2021/01/05","14",156.63975764,"martes"
"2021/01/05","15",153.35057936,"martes"
"2021/01/05","16",152.10032852,"martes"
"2021/01/05","17",154.0851491,"martes"
"2021/01/05","18",156.93659768,"martes"
"2021/01/05","19",167.0905241,"martes"
"2021/01/05","20",166.64113582,"martes"
"2021/01/05","21",162.36156284,"martes"
"2021/01/05","22",162.31392372,"martes"
"2021/01/05","23",161.50920994,"martes"
"2021/01/05","24",94.47451436,"martes"
"2021/01/06","1",97.16172016,"miércoles"
"2021/01/06","2",86.50372588,"miércoles"
"2021/01/06","3",79.16974546,"miércoles"
"2021/01/06","4",74.11740132,"miércoles"
"2021/01/06","5",73.57140346,"miércoles"
"2021/01/06","6",71.57043902,"miércoles"
"2021/01/06","7",72.15932784,"miércoles"
"2021/01/06","8",93.24385278,"miércoles"
"2021/01/06","9",93.2753741,"miércoles"
"2021/01/06","10",96.76832336,"miércoles"
"2021/01/06","11",97.87855306,"miércoles"
"2021/01/06","12",98.8539362,"miércoles"
"2021/01/06","13",97.72907974,"miércoles"
"2021/01/06","14",158.20764662,"miércoles"
"2021/01/06","15",157.5996662,"miércoles"
"2021/01/06","16",155.6710855,"miércoles"
"2021/01/06","17",158.22969708,"miércoles"
"2021/01/06","18",164.50896452,"miércoles"
"2021/01/06","19",180.06813766,"miércoles"
"2021/01/06","20",178.88750238,"miércoles"
"2021/01/06","21",166.8329834,"miércoles"
"2021/01/06","22",162.18619628,"miércoles"
"2021/01/06","23",160.8007285,"miércoles"
"2021/01/06","24",91.75786106,"miércoles"
"2021/01/07","1",109.3304343,"jueves"
"2021/01/07","2",86.06533502,"jueves"
"2021/01/07","3",83.8130776,"jueves"
"2021/01/07","4",79.10008546,"jueves"
"2021/01/07","5",77.60239546,"jueves"
"2021/01/07","6",80.23984002,"jueves"
"2021/01/07","7",86.3097097,"jueves"
"2021/01/07","8",117.19149038,"jueves"
"2021/01/07","9",125.56240568,"jueves"
"2021/01/07","10",135.48511708,"jueves"
"2021/01/07","11",126.12125378,"jueves"
"2021/01/07","12",126.62328392,"jueves"
"2021/01/07","13",125.37803932,"jueves"
"2021/01/07","14",189.85835234,"jueves"
"2021/01/07","15",190.25020364,"jueves"
"2021/01/07","16",190.67535108,"jueves"
"2021/01/07","17",188.62920666,"jueves"
"2021/01/07","18",190.67029996,"jueves"
"2021/01/07","19",203.12092796,"jueves"
"2021/01/07","20",201.70268754,"jueves"
"2021/01/07","21",194.06367542,"jueves"
"2021/01/07","22",196.5850263,"jueves"
"2021/01/07","23",198.02744696,"jueves"
"2021/01/07","24",122.08526738,"jueves"
"2021/01/08","1",133.54667658,"viernes"
"2021/01/08","2",100.49835816,"viernes"
"2021/01/08","3",89.49020788,"viernes"
"2021/01/08","4",84.55404774,"viernes"
"2021/01/08","5",78.87366388,"viernes"
"2021/01/08","6",79.62536158,"viernes"
"2021/01/08","7",91.5984647,"viernes"
"2021/01/08","8",118.32513678,"viernes"
"2021/01/08","9",131.51598794,"viernes"
"2021/01/08","10",140.96345434,"viernes"
"2021/01/08","11",137.24751076,"viernes"
"2021/01/08","12",137.9477719,"viernes"
"2021/01/08","13",136.57601816,"viernes"
"2021/01/08","14",200.60706332,"viernes"
"2021/01/08","15",198.69002848,"viernes"
"2021/01/08","16",191.5884855,"viernes"
"2021/01/08","17",190.85558508,"viernes"
"2021/01/08","18",202.57116238,"viernes"
"2021/01/08","19",206.97902038,"viernes"
"2021/01/08","20",208.37368182,"viernes"
"2021/01/08","21",203.43644056,"viernes"
"2021/01/08","22",205.0140013,"viernes"
"2021/01/08","23",194.33793268,"viernes"
"2021/01/08","24",103.34549282,"viernes"
"2021/01/09","1",102.25166318,"sábado"
"2021/01/09","2",82.04572732,"sábado"
"2021/01/09","3",75.5600069,"sábado"
"2021/01/09","4",71.07903676,"sábado"
"2021/01/09","5",69.70556448,"sábado"
"2021/01/09","6",69.49259962,"sábado"
"2021/01/09","7",70.36588246,"sábado"
"2021/01/09","8",85.88158076,"sábado"
"2021/01/09","9",88.48626066,"sábado"
"2021/01/09","10",98.55370976,"sábado"
"2021/01/09","11",121.4709306,"sábado"
"2021/01/09","12",125.55847874,"sábado"
"2021/01/09","13",100.13755256,"sábado"
"2021/01/09","14",166.07373758,"sábado"
"2021/01/09","15",166.61527902,"sábado"
"2021/01/09","16",162.56589118,"sábado"
"2021/01/09","17",165.92780204,"sábado"
"2021/01/09","18",195.13337462,"sábado"
"2021/01/09","19",214.49994204,"sábado"
"2021/01/09","20",220.07664718,"sábado"
"2021/01/09","21",222.32723962,"sábado"
"2021/01/09","22",222.27835092,"sábado"
"2021/01/09","23",219.3436443,"sábado"
"2021/01/09","24",136.98520414,"sábado"
"2021/01/10","1",94.22529818,"domingo"
"2021/01/10","2",78.52951532,"domingo"
"2021/01/10","3",75.45130162,"domingo"
"2021/01/10","4",71.85348834,"domingo"
"2021/01/10","5",72.0089662,"domingo"
"2021/01/10","6",72.18548434,"domingo"
"2021/01/10","7",74.1293869,"domingo"
"2021/01/10","8",82.55223364,"domingo"
"2021/01/10","9",81.4968407,"domingo"
"2021/01/10","10",87.11123366,"domingo"
"2021/01/10","11",89.41476206,"domingo"
"2021/01/10","12",87.79291748,"domingo"
"2021/01/10","13",85.39139858,"domingo"
"2021/01/10","14",144.66319088,"domingo"
"2021/01/10","15",145.54539946,"domingo"
"2021/01/10","16",145.58808762,"domingo"
"2021/01/10","17",146.09843606,"domingo"
"2021/01/10","18",153.6614285,"domingo"
"2021/01/10","19",192.15836434,"domingo"
"2021/01/10","20",206.43374348,"domingo"
"2021/01/10","21",209.20582106,"domingo"
"2021/01/10","22",208.79678606,"domingo"
"2021/01/10","23",200.91561314,"domingo"
"2021/01/10","24",97.76421756,"domingo"
"2021/01/11","1",87.75905876,"lunes"
"2021/01/11","2",72.53463046,"lunes"
"2021/01/11","3",69.8480119,"lunes"
"2021/01/11","4",66.34053262,"lunes"
"2021/01/11","5",64.8210369,"lunes"
"2021/01/11","6",71.2943576,"lunes"
"2021/01/11","7",81.3117847,"lunes"
"2021/01/11","8",106.53938864,"lunes"
"2021/01/11","9",124.6995113,"lunes"
"2021/01/11","10",126.23622598,"lunes"
"2021/01/11","11",122.14062196,"lunes"
"2021/01/11","12",107.30731996,"lunes"
"2021/01/11","13",102.3895855,"lunes"
"2021/01/11","14",167.81462238,"lunes"
"2021/01/11","15",164.34940196,"lunes"
"2021/01/11","16",161.80508998,"lunes"
"2021/01/11","17",171.93353942,"lunes"
"2021/01/11","18",191.105432,"lunes"
"2021/01/11","19",205.01263442,"lunes"
"2021/01/11","20",217.34331428,"lunes"
"2021/01/11","21",219.14328172,"lunes"
"2021/01/11","22",218.40470516,"lunes"
"2021/01/11","23",204.27104924,"lunes"
"2021/01/11","24",114.3042321,"lunes"
"2021/01/12","1",105.89450876,"martes"
"2021/01/12","2",80.8341976,"martes"
"2021/01/12","3",74.25508504,"martes"
"2021/01/12","4",73.55328876,"martes"
"2021/01/12","5",73.0063269,"martes"
"2021/01/12","6",73.37795318,"martes"
"2021/01/12","7",83.79439928,"martes"
"2021/01/12","8",112.02347836,"martes"
"2021/01/12","9",125.82732968,"martes"
"2021/01/12","10",130.18725494,"martes"
"2021/01/12","11",126.0211855,"martes"
"2021/01/12","12",123.0742855,"martes"
"2021/01/12","13",117.36021476,"martes"
"2021/01/12","14",181.71639764,"martes"
"2021/01/12","15",175.33001936,"martes"
"2021/01/12","16",159.06112652,"martes"
"2021/01/12","17",160.1013941,"martes"
"2021/01/12","18",176.63126168,"martes"
"2021/01/12","19",193.1486741,"martes"
"2021/01/12","20",203.82984582,"martes"
"2021/01/12","21",208.39981484,"martes"
"2021/01/12","22",202.35134172,"martes"
"2021/01/12","23",183.05726694,"martes"
"2021/01/12","24",94.18763036,"martes"
"2021/01/13","1",106.38076016,"miércoles"
"2021/01/13","2",93.16917388,"miércoles"
"2021/01/13","3",85.07575246,"miércoles"
"2021/01/13","4",82.88236732,"miércoles"
"2021/01/13","5",80.99715946,"miércoles"
"2021/01/13","6",84.46867502,"miércoles"
"2021/01/13","7",92.88975184,"miércoles"
"2021/01/13","8",118.58563578,"miércoles"
"2021/01/13","9",124.0012391,"miércoles"
"2021/01/13","10",124.07269136,"miércoles"
"2021/01/13","11",122.65340006,"miércoles"
"2021/01/13","12",121.9450562,"miércoles"
"2021/01/13","13",119.93204274,"miércoles"
"2021/01/13","14",184.23758162,"miércoles"
"2021/01/13","15",185.0268062,"miércoles"
"2021/01/13","16",185.1706355,"miércoles"
"2021/01/13","17",186.96818508,"miércoles"
"2021/01/13","18",189.92432852,"miércoles"
"2021/01/13","19",192.37061466,"miércoles"
"2021/01/13","20",201.31008438,"miércoles"
"2021/01/13","21",206.3148034,"miércoles"
"2021/01/13","22",196.09558628,"miércoles"
"2021/01/13","23",195.2244535,"miércoles"
"2021/01/13","24",111.95075906,"miércoles"
"2021/01/14","1",130.1370793,"jueves"
"2021/01/14","2",90.68176502,"jueves"
"2021/01/14","3",87.4055976,"jueves"
"2021/01/14","4",81.51612646,"jueves"
"2021/01/14","5",79.15813546,"jueves"
"2021/01/14","6",79.13490502,"jueves"
"2021/01/14","7",87.2394497,"jueves"
"2021/01/14","8",114.22489238,"jueves"
"2021/01/14","9",121.91999768,"jueves"
"2021/01/14","10",124.02788908,"jueves"
"2021/01/14","11",121.53599678,"jueves"
"2021/01/14","12",119.01934792,"jueves"
"2021/01/14","13",110.54975732,"jueves"
"2021/01/14","14",174.08620434,"jueves"
"2021/01/14","15",175.11382164,"jueves"
"2021/01/14","16",168.55133308,"jueves"
"2021/01/14","17",175.83661466,"jueves"
"2021/01/14","18",185.18030596,"jueves"
"2021/01/14","19",190.88733796,"jueves"
"2021/01/14","20",195.81238154,"jueves"
"2021/01/14","21",201.54971342,"jueves"
"2021/01/14","22",196.9405013,"jueves"
"2021/01/14","23",195.09071096,"jueves"
"2021/01/14","24",126.91739438,"jueves"
"2021/01/15","1",97.61063658,"viernes"
"2021/01/15","2",78.34015016,"viernes"
"2021/01/15","3",73.33610788,"viernes"
"2021/01/15","4",72.52826374,"viernes"
"2021/01/15","5",70.40984188,"viernes"
"2021/01/15","6",71.81839858,"viernes"
"2021/01/15","7",80.6133347,"viernes"
"2021/01/15","8",105.15098078,"viernes"
"2021/01/15","9",115.05714794,"viernes"
"2021/01/15","10",122.16476534,"viernes"
"2021/01/15","11",113.42962876,"viernes"
"2021/01/15","12",109.0895569,"viernes"
"2021/01/15","13",99.38403016,"viernes"
"2021/01/15","14",160.27288132,"viernes"
"2021/01/15","15",161.38527648,"viernes"
"2021/01/15","16",161.8022355,"viernes"
"2021/01/15","17",168.02476708,"viernes"
"2021/01/15","18",175.74072238,"viernes"
"2021/01/15","19",187.36606338,"viernes"
"2021/01/15","20",186.50083282,"viernes"
"2021/01/15","21",189.71592856,"viernes"
"2021/01/15","22",186.4316963,"viernes"
"2021/01/15","23",177.74749468,"viernes"
"2021/01/15","24",108.24401282,"viernes"
"2021/01/16","1",93.41697818,"sábado"
"2021/01/16","2",79.72172732,"sábado"
"2021/01/16","3",74.6023769,"sábado"
"2021/01/16","4",71.82527676,"sábado"
"2021/01/16","5",71.95863648,"sábado"
"2021/01/16","6",71.90945662,"sábado"
"2021/01/16","7",73.05243646,"sábado"
"2021/01/16","8",82.70771876,"sábado"
"2021/01/16","9",88.88633566,"sábado"
"2021/01/16","10",91.75140576,"sábado"
"2021/01/16","11",93.5489706,"sábado"
"2021/01/16","12",92.08731374,"sábado"
"2021/01/16","13",90.10789656,"sábado"
"2021/01/16","14",152.78539958,"sábado"
"2021/01/16","15",153.98161002,"sábado"
"2021/01/16","16",151.98853118,"sábado"
"2021/01/16","17",153.66397404,"sábado"
"2021/01/16","18",157.67168062,"sábado"
"2021/01/16","19",175.62766204,"sábado"
"2021/01/16","20",180.58258018,"sábado"
"2021/01/16","21",186.94174762,"sábado"
"2021/01/16","22",181.87169892,"sábado"
"2021/01/16","23",178.9426843,"sábado"
"2021/01/16","24",98.10758114,"sábado"
"2021/01/17","1",95.85330518,"domingo"
"2021/01/17","2",80.08659532,"domingo"
"2021/01/17","3",75.70103962,"domingo"
"2021/01/17","4",76.51662934,"domingo"
"2021/01/17","5",76.7123662,"domingo"
"2021/01/17","6",76.61248734,"domingo"
"2021/01/17","7",76.3289069,"domingo"
"2021/01/17","8",86.03152764,"domingo"
"2021/01/17","9",84.2781707,"domingo"
"2021/01/17","10",87.71196166,"domingo"
"2021/01/17","11",86.44040606,"domingo"
"2021/01/17","12",86.87698148,"domingo"
"2021/01/17","13",86.80732958,"domingo"
"2021/01/17","14",149.06635088,"domingo"
"2021/01/17","15",149.18445446,"domingo"
"2021/01/17","16",142.26446062,"domingo"
"2021/01/17","17",148.67718806,"domingo"
"2021/01/17","18",156.1739035,"domingo"
"2021/01/17","19",161.61631934,"domingo"
"2021/01/17","20",173.80108748,"domingo"
"2021/01/17","21",179.55505706,"domingo"
"2021/01/17","22",181.15456706,"domingo"
"2021/01/17","23",179.11806514,"domingo"
"2021/01/17","24",99.67433556,"domingo"
"2021/01/18","1",113.60571476,"lunes"
"2021/01/18","2",99.80884246,"lunes"
"2021/01/18","3",91.9410719,"lunes"
"2021/01/18","4",90.51026962,"lunes"
"2021/01/18","5",89.7066019,"lunes"
"2021/01/18","6",94.3180376,"lunes"
"2021/01/18","7",97.3761347,"lunes"
"2021/01/18","8",106.57733264,"lunes"
"2021/01/18","9",108.3066913,"lunes"
"2021/01/18","10",109.59506898,"lunes"
"2021/01/18","11",105.60896796,"lunes"
"2021/01/18","12",99.42041996,"lunes"
"2021/01/18","13",98.3464105,"lunes"
"2021/01/18","14",161.26908338,"lunes"
"2021/01/18","15",157.52278596,"lunes"
"2021/01/18","16",156.68115498,"lunes"
"2021/01/18","17",161.59265642,"lunes"
"2021/01/18","18",170.527832,"lunes"
"2021/01/18","19",182.68858442,"lunes"
"2021/01/18","20",204.80384828,"lunes"
"2021/01/18","21",211.58991372,"lunes"
"2021/01/18","22",191.18769716,"lunes"
"2021/01/18","23",174.22931924,"lunes"
"2021/01/18","24",97.9676521,"lunes"
"2021/01/19","1",116.17569476,"martes"
"2021/01/19","2",89.4785176,"martes"
"2021/01/19","3",81.18088504,"martes"
"2021/01/19","4",77.56549476,"martes"
"2021/01/19","5",76.0924119,"martes"
"2021/01/19","6",77.17980018,"martes"
"2021/01/19","7",79.07497128,"martes"
"2021/01/19","8",100.82151636,"martes"
"2021/01/19","9",116.95059368,"martes"
"2021/01/19","10",118.61183294,"martes"
"2021/01/19","11",116.0007855,"martes"
"2021/01/19","12",109.5711855,"martes"
"2021/01/19","13",105.87744676,"martes"
"2021/01/19","14",165.47175964,"martes"
"2021/01/19","15",158.97421136,"martes"
"2021/01/19","16",155.41229252,"martes"
"2021/01/19","17",158.6331791,"martes"
"2021/01/19","18",165.01737368,"martes"
"2021/01/19","19",172.2997841,"martes"
"2021/01/19","20",180.59669482,"martes"
"2021/01/19","21",182.20464884,"martes"
"2021/01/19","22",174.63802972,"martes"
"2021/01/19","23",158.20319994,"martes"
"2021/01/19","24",81.49240036,"martes"
"2021/01/20","1",74.63033616,"miércoles"
"2021/01/20","2",60.93392788,"miércoles"
"2021/01/20","3",55.78488346,"miércoles"
"2021/01/20","4",53.85095932,"miércoles"
"2021/01/20","5",44.10406246,"miércoles"
"2021/01/20","6",52.46027002,"miércoles"
"2021/01/20","7",60.19651984,"miércoles"
"2021/01/20","8",79.15122378,"miércoles"
"2021/01/20","9",80.8482791,"miércoles"
"2021/01/20","10",83.95697936,"miércoles"
"2021/01/20","11",83.13683406,"miércoles"
"2021/01/20","12",78.3531962,"miércoles"
"2021/01/20","13",72.46635674,"miércoles"
"2021/01/20","14",132.52197662,"miércoles"
"2021/01/20","15",130.8031562,"miércoles"
